Git Version: 47700734
    N,N,0,1,10240,8192,8192,1,10240,83886080,0,8192,67108864,10240,83886080,10240,83886080,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,797872,253.981,1722.57,94960,gfx942:sramecc+:xnack-,304
    N,T,0,1,10240,8192,8192,1,10240,83886080,0,8192,67108864,10240,83886080,10240,83886080,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,746367,237.586,1841.44,125705,gfx942:sramecc+:xnack-,304
    N,N,0,1,28672,8192,8192,1,28672,234881024,0,8192,67108864,28672,234881024,28672,234881024,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,811801,210.951,4740.44,95014,gfx942:sramecc+:xnack-,304
    N,T,0,1,28672,8192,8192,1,28672,234881024,0,8192,67108864,28672,234881024,28672,234881024,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,777725,202.096,4948.14,78630,gfx942:sramecc+:xnack-,304
    T,N,0,1,32768,8192,8192,1,8192,268435456,0,8192,67108864,32768,268435456,32768,268435456,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,794435,203.213,5536.07,116083,gfx942:sramecc+:xnack-,304
    N,T,0,1,8192,32768,8192,1,8192,67108864,0,32768,268435456,8192,268435456,8192,268435456,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,784171,200.587,5608.53,78595,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,8192,10240,1,10240,83886080,0,10240,83886080,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,727311,231.52,1889.69,116190,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,8192,28672,1,28672,234881024,0,28672,234881024,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,686112,178.29,5608.84,116051,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,8192,28672,1,28672,234881024,1,28672,234881024,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,684903,222.47,5618.73,116051,gfx942:sramecc+:xnack-,304
    N,N,0,1,8192,8192,32768,1,8192,268435456,0,32768,268435456,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,801439,205.004,5487.69,94962,gfx942:sramecc+:xnack-,304
    N,N,0,1,8192,8192,8192,1,8192,67108864,0,8192,67108864,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,810947,276.582,1355.84,94962,gfx942:sramecc+:xnack-,304
    N,T,0,1,8192,8192,8192,1,8192,67108864,0,8192,67108864,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,758082,258.552,1450.39,125705,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,8192,8192,1,8192,67108864,1,8192,67108864,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,802778,456.327,1369.63,116055,gfx942:sramecc+:xnack-,304
