Git Version: 47700734
    N,N,0,1,10240,32768,8192,1,10240,83886080,0,8192,268435456,10240,335544320,10240,335544320,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,831615,193.815,6610.7,125883,gfx942:sramecc+:xnack-,304
    N,T,0,1,10240,8192,32768,1,10240,335544320,0,8192,268435456,10240,83886080,10240,83886080,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,728659,169.82,7544.76,78594,gfx942:sramecc+:xnack-,304
    N,N,0,1,28672,32768,8192,1,28672,234881024,0,8192,268435456,28672,939524096,28672,939524096,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,788681,137.696,19517.6,95023,gfx942:sramecc+:xnack-,304
    N,T,0,1,28672,8192,32768,1,28672,939524096,0,8192,268435456,28672,234881024,28672,234881024,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,776848,135.63,19814.9,78671,gfx942:sramecc+:xnack-,304
    T,N,0,1,32768,32768,8192,1,8192,268435456,0,8192,268435456,32768,1073741824,32768,1073741824,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,775268,132.207,22691.8,116244,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,32768,10240,1,10240,83886080,0,10240,335544320,8192,268435456,8192,268435456,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,777090,181.107,7074.54,116218,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,32768,28672,1,28672,234881024,0,28672,939524096,8192,268435456,8192,268435456,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,714411,124.729,21546.7,116232,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,32768,28672,1,28672,234881024,1,28672,939524096,8192,268435456,8192,268435456,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,701700,168.095,21937,116232,gfx942:sramecc+:xnack-,304
    N,N,0,1,8192,32768,32768,1,8192,268435456,0,32768,1073741824,8192,268435456,8192,268435456,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,799883,136.404,21993.5,125900,gfx942:sramecc+:xnack-,304
    N,T,0,1,8192,32768,32768,1,8192,268435456,0,32768,1073741824,8192,268435456,8192,268435456,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,748499,127.642,23503.3,78615,gfx942:sramecc+:xnack-,304
    N,N,0,1,8192,32768,8192,1,8192,67108864,0,8192,268435456,8192,268435456,8192,268435456,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,810490,207.32,5426.41,125899,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,32768,8192,1,8192,67108864,1,8192,268435456,8192,268435456,8192,268435456,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,782187,377.928,5622.76,120907,gfx942:sramecc+:xnack-,304
    N,T,0,1,8192,8192,32768,1,8192,268435456,0,8192,268435456,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,736795,188.469,5969.16,78594,gfx942:sramecc+:xnack-,304
